sample,mae_full,mae_inv_only,better_full_or_inv,mae_compare,better_full_or_compare
406,0.3336159884929657,0.34687966108322144,full,0.31072357296943665,compare
407,0.33871370553970337,0.33621031045913696,inv_only,0.3230137228965759,compare
408,0.3190250098705292,0.3350887894630432,full,0.3271930515766144,full
409,0.31930607557296753,0.3393426537513733,full,0.3331417739391327,full
410,0.31921231746673584,0.35316333174705505,full,0.3516697585582733,full
411,0.3120104968547821,0.34815511107444763,full,0.3510209023952484,full
412,0.3431689143180847,0.3431328535079956,inv_only,0.34540730714797974,full
413,0.36283278465270996,0.3472599387168884,inv_only,0.33851468563079834,compare
414,0.3472403585910797,0.36993208527565,full,0.3226153552532196,compare
415,0.33536502718925476,0.3673591911792755,full,0.31066545844078064,compare
416,0.3253803849220276,0.3750949800014496,full,0.2927568554878235,compare
417,0.31086617708206177,0.3659873902797699,full,0.28650298714637756,compare
418,0.28845950961112976,0.32797670364379883,full,0.2649424076080322,compare
419,0.28962913155555725,0.32723984122276306,full,0.281434565782547,compare
420,0.29165780544281006,0.3316137194633484,full,0.28948158025741577,compare
421,0.30662110447883606,0.32090306282043457,full,0.3173966109752655,full
422,0.32039204239845276,0.3046587109565735,inv_only,0.2855386734008789,compare
423,0.2950287461280823,0.2831401824951172,inv_only,0.26861631870269775,compare
424,0.29965823888778687,0.27865538001060486,inv_only,0.2691791355609894,compare
425,0.32767191529273987,0.28955838084220886,inv_only,0.2664886713027954,compare
426,0.31989777088165283,0.2970276474952698,inv_only,0.2634047269821167,compare
427,0.31504371762275696,0.28919047117233276,inv_only,0.25672775506973267,compare
428,0.30591025948524475,0.29177311062812805,inv_only,0.2565170228481293,compare
429,0.2916405498981476,0.301059752702713,full,0.2555604875087738,compare
430,0.27324971556663513,0.30522677302360535,full,0.26343441009521484,compare
431,0.26585862040519714,0.30025047063827515,full,0.2540226876735687,compare
432,0.2995920181274414,0.28711459040641785,inv_only,0.24330230057239532,compare
433,0.26665353775024414,0.2815617024898529,full,0.25398117303848267,compare
434,0.29331281781196594,0.2877705991268158,inv_only,0.25240084528923035,compare
435,0.24897651374340057,0.28499943017959595,full,0.24002602696418762,compare
436,0.23353588581085205,0.272062748670578,full,0.24218405783176422,full
437,0.25702205300331116,0.2669459283351898,full,0.24284015595912933,compare
438,0.23230689764022827,0.27207881212234497,full,0.229088693857193,compare
439,0.23935768008232117,0.26285406947135925,full,0.2302374243736267,compare
440,0.22390910983085632,0.24996067583560944,full,0.22707690298557281,full
441,0.24654334783554077,0.25043752789497375,full,0.22135353088378906,compare
442,0.2365325391292572,0.2502801716327667,full,0.234201118350029,compare
443,0.27772003412246704,0.26836755871772766,inv_only,0.26619723439216614,compare
444,0.26720696687698364,0.28633859753608704,full,0.2840552031993866,full
445,0.26639920473098755,0.29688560962677,full,0.2711779475212097,full
446,0.27269914746284485,0.32210132479667664,full,0.28462016582489014,full
447,0.28097081184387207,0.3137400448322296,full,0.2936490476131439,full
448,0.27791455388069153,0.31869256496429443,full,0.3241172134876251,full
449,0.3159750699996948,0.3373843729496002,full,0.33481892943382263,full
450,0.3079322576522827,0.3371391296386719,full,0.3347545266151428,full
451,0.31478187441825867,0.3258723020553589,full,0.3148624897003174,full
452,0.3124944269657135,0.3297949433326721,full,0.3132930099964142,full
453,0.3031689524650574,0.34300631284713745,full,0.31286004185676575,full
454,0.33272817730903625,0.37038305401802063,full,0.3060455024242401,compare
455,0.3049106299877167,0.3497784435749054,full,0.30987128615379333,full
456,0.27284640073776245,0.33704060316085815,full,0.30361631512641907,full
457,0.2831322252750397,0.33205679059028625,full,0.30178189277648926,full
458,0.3048490881919861,0.33132290840148926,full,0.29132503271102905,compare
459,0.30725133419036865,0.33136218786239624,full,0.30464988946914673,compare
460,0.32775914669036865,0.3322363495826721,full,0.31625181436538696,compare
461,0.3354516625404358,0.3512197732925415,full,0.3301805555820465,compare
462,0.3085482120513916,0.3500528037548065,full,0.32064828276634216,full
463,0.33281469345092773,0.3500228226184845,full,0.31769368052482605,compare
464,0.3331071436405182,0.3533724546432495,full,0.3230694532394409,compare
465,0.3013855814933777,0.34022262692451477,full,0.31234875321388245,full
466,0.27249181270599365,0.31153473258018494,full,0.268664687871933,compare
467,0.2790711522102356,0.31978699564933777,full,0.2815777659416199,full
468,0.2774958908557892,0.31846195459365845,full,0.2872201204299927,full
469,0.2676209509372711,0.3123234510421753,full,0.2829846739768982,full
470,0.26737308502197266,0.3088942766189575,full,0.2749795913696289,full
471,0.26422420144081116,0.30908507108688354,full,0.2806199789047241,full
472,0.28265005350112915,0.3201529085636139,full,0.29055124521255493,full
473,0.2776406705379486,0.32550573348999023,full,0.2851980924606323,full
474,0.2656230628490448,0.32388290762901306,full,0.29480767250061035,full
475,0.2865196764469147,0.31148090958595276,full,0.28715628385543823,full
476,0.2905566394329071,0.3281857371330261,full,0.2980865240097046,full
477,0.31154337525367737,0.33074575662612915,full,0.2954457700252533,compare
478,0.33581647276878357,0.34145843982696533,full,0.3203718066215515,compare
479,0.3111182153224945,0.34534385800361633,full,0.3248243033885956,full
480,0.3171391189098358,0.3288009464740753,full,0.3069518506526947,compare
481,0.30705538392066956,0.3274942934513092,full,0.3059638440608978,compare
482,0.3062173128128052,0.3241925537586212,full,0.2950431704521179,compare
483,0.27972471714019775,0.3185300827026367,full,0.28746771812438965,full
484,0.29103800654411316,0.3214341104030609,full,0.30115532875061035,full
485,0.29230478405952454,0.3259449005126953,full,0.31549227237701416,full
486,0.3091011643409729,0.3396837115287781,full,0.3083765506744385,compare
487,0.3147944211959839,0.3388948440551758,full,0.29489946365356445,compare
488,0.30162012577056885,0.3491641581058502,full,0.2958734333515167,compare
489,0.27905184030532837,0.34198853373527527,full,0.2724018692970276,compare
490,0.23934774100780487,0.3090478777885437,full,0.23696504533290863,compare
491,0.2256939858198166,0.2935083210468292,full,0.23238874971866608,full
492,0.23439562320709229,0.2881045937538147,full,0.23452502489089966,full
493,0.2943935990333557,0.27718284726142883,inv_only,0.22796694934368134,compare
494,0.2620432376861572,0.27440306544303894,full,0.23847326636314392,compare
495,0.2550128996372223,0.2649344503879547,full,0.23996812105178833,compare
496,0.25576573610305786,0.26472169160842896,full,0.24296340346336365,compare
497,0.2668088674545288,0.27330541610717773,full,0.2538807690143585,compare
498,0.262360543012619,0.2624574601650238,full,0.2503969967365265,compare
499,0.2528793513774872,0.2691495418548584,full,0.2583167850971222,full
500,0.2489006072282791,0.26229608058929443,full,0.2583487927913666,full
501,0.2677679657936096,0.2689327895641327,full,0.2687351107597351,full
502,0.24799737334251404,0.26166751980781555,full,0.25388655066490173,full
503,0.25305235385894775,0.25832757353782654,full,0.2491782158613205,compare
504,0.2506154775619507,0.26507365703582764,full,0.24455608427524567,compare
505,0.24501308798789978,0.25934886932373047,full,0.25059065222740173,full
506,0.24444648623466492,0.25756052136421204,full,0.2599901854991913,full
507,0.24129261076450348,0.2603886127471924,full,0.2615518271923065,full
508,0.2529323399066925,0.26029327511787415,full,0.2667260468006134,full
509,0.24970464408397675,0.2571116089820862,full,0.2614462375640869,full
510,0.24446092545986176,0.23804950714111328,inv_only,0.2602331042289734,full
511,0.24438458681106567,0.2464168667793274,full,0.2583991587162018,full
512,0.2537216544151306,0.25644761323928833,full,0.27313753962516785,full
513,0.250503808259964,0.25306278467178345,full,0.27031412720680237,full
514,0.2506979703903198,0.2537078559398651,full,0.2595888674259186,full
515,0.2602714002132416,0.25137096643447876,inv_only,0.2837851643562317,full
516,0.2722489535808563,0.26461732387542725,inv_only,0.2854185998439789,full
517,0.27364444732666016,0.27503806352615356,full,0.2832898795604706,full
518,0.27710968255996704,0.28171107172966003,full,0.28113099932670593,full
519,0.26645734906196594,0.27495628595352173,full,0.2662111520767212,compare
520,0.26580455899238586,0.27155667543411255,full,0.27589333057403564,full
521,0.270780473947525,0.2816918194293976,full,0.2794312536716461,full
522,0.2768765389919281,0.27590543031692505,inv_only,0.2747820317745209,compare
523,0.27664026618003845,0.27061617374420166,inv_only,0.2723276913166046,compare
524,0.28043434023857117,0.2692386507987976,inv_only,0.2871224582195282,full
525,0.2694648206233978,0.272950142621994,full,0.2834099531173706,full
526,0.2800539433956146,0.2759854793548584,inv_only,0.29276081919670105,full
527,0.2870369553565979,0.2765856385231018,inv_only,0.29884302616119385,full
528,0.29539620876312256,0.2793908715248108,inv_only,0.32003146409988403,full
529,0.2942214012145996,0.2834379971027374,inv_only,0.29523104429244995,full
530,0.2784056067466736,0.27766188979148865,inv_only,0.27391868829727173,compare
531,0.28949737548828125,0.28450989723205566,inv_only,0.2750169336795807,compare
532,0.29035240411758423,0.2827829122543335,inv_only,0.28468531370162964,compare
533,0.3051320016384125,0.2816188931465149,inv_only,0.3001933693885803,compare
534,0.3036283850669861,0.2916366457939148,inv_only,0.29463064670562744,compare
535,0.28455057740211487,0.28919151425361633,full,0.28695350885391235,full
536,0.27378106117248535,0.2821606397628784,full,0.28600525856018066,full
537,0.2821120023727417,0.28504085540771484,full,0.298821359872818,full
538,0.2747659683227539,0.2936062216758728,full,0.2733970880508423,compare
539,0.2829328179359436,0.2873602509498596,full,0.2805289030075073,compare
540,0.2840515375137329,0.2918558120727539,full,0.30020472407341003,full
541,0.33650854229927063,0.3185332715511322,inv_only,0.3508514165878296,full
542,0.3585699200630188,0.3444925546646118,inv_only,0.3610411286354065,full
543,0.357267826795578,0.34372296929359436,inv_only,0.33670148253440857,compare
544,0.36917823553085327,0.3606785833835602,inv_only,0.3397851884365082,compare
545,0.36281758546829224,0.3592042624950409,inv_only,0.3252102732658386,compare
546,0.36607086658477783,0.3553815484046936,inv_only,0.3367687165737152,compare
547,0.31365638971328735,0.3513159453868866,full,0.33556339144706726,full
548,0.32513099908828735,0.33545076847076416,full,0.3039196729660034,compare
549,0.3277966380119324,0.35318323969841003,full,0.3047119975090027,compare
550,0.3462417423725128,0.3461935222148895,inv_only,0.31254127621650696,compare
551,0.3149450123310089,0.33084139227867126,full,0.31575506925582886,full
552,0.3286477029323578,0.32884588837623596,full,0.31767556071281433,compare
553,0.3460748493671417,0.3302615284919739,inv_only,0.3384760916233063,compare
554,0.33222734928131104,0.32359278202056885,inv_only,0.3415520191192627,full
555,0.332093209028244,0.3227502405643463,inv_only,0.34987112879753113,full
556,0.3303205370903015,0.3231732249259949,inv_only,0.34227627515792847,full
557,0.3174801170825958,0.330191433429718,full,0.3416800796985626,full
558,0.31202539801597595,0.32238253951072693,full,0.3340529501438141,full
559,0.3009006381034851,0.31727561354637146,full,0.33415359258651733,full
560,0.2957304120063782,0.3195842504501343,full,0.2904220223426819,compare
561,0.29796844720840454,0.30369022488594055,full,0.2801972031593323,compare
562,0.27093881368637085,0.28940561413764954,full,0.2502777874469757,compare
563,0.2722971737384796,0.27310603857040405,full,0.24324633181095123,compare
564,0.2343290001153946,0.2482888251543045,full,0.23738278448581696,full
565,0.22981347143650055,0.24376066029071808,full,0.23640656471252441,full
566,0.2302751988172531,0.2448195070028305,full,0.2586052417755127,full
567,0.23438677191734314,0.2520574927330017,full,0.25735825300216675,full
568,0.26350638270378113,0.254431813955307,inv_only,0.27910536527633667,full
569,0.2662789821624756,0.2540243864059448,inv_only,0.2642081081867218,compare
570,0.2686891257762909,0.2506425678730011,inv_only,0.26868394017219543,compare
571,0.25880151987075806,0.25103190541267395,inv_only,0.2765057384967804,full
572,0.27088451385498047,0.2630760371685028,inv_only,0.2814093828201294,full
573,0.2715618908405304,0.2688148319721222,inv_only,0.28462550044059753,full
574,0.27754098176956177,0.2655543088912964,inv_only,0.2838042974472046,full
575,0.2771131992340088,0.2632215619087219,inv_only,0.2904326021671295,full
576,0.2770628035068512,0.2715917229652405,inv_only,0.2877739369869232,full
577,0.29150334000587463,0.27456942200660706,inv_only,0.2844346761703491,compare
578,0.2811872065067291,0.2753812372684479,inv_only,0.2881632447242737,full
579,0.2984778881072998,0.2910163104534149,inv_only,0.3015393018722534,full
580,0.30061209201812744,0.2963469922542572,inv_only,0.2997700273990631,compare
581,0.33731958270072937,0.3019426465034485,inv_only,0.31364184617996216,compare
582,0.3822605609893799,0.30264294147491455,inv_only,0.3267977237701416,compare
583,0.33279740810394287,0.2917199730873108,inv_only,0.31081560254096985,compare
584,0.32064977288246155,0.2941316068172455,inv_only,0.31686386466026306,compare
585,0.3184972107410431,0.2951801121234894,inv_only,0.31170517206192017,compare
586,0.31547603011131287,0.3039723336696625,inv_only,0.31629136204719543,full
587,0.3276303708553314,0.30258166790008545,inv_only,0.33234283328056335,full
588,0.3331493139266968,0.31608057022094727,inv_only,0.34605976939201355,full
589,0.31994056701660156,0.3120013475418091,inv_only,0.3125927746295929,compare
590,0.33386656641960144,0.3154957592487335,inv_only,0.32014837861061096,compare
591,0.3192519247531891,0.3215779960155487,full,0.32306215167045593,full
592,0.3127047121524811,0.3077349364757538,inv_only,0.3155819773674011,full
593,0.3055230379104614,0.3066557049751282,full,0.3122519254684448,full
594,0.2981470823287964,0.3067161440849304,full,0.31014108657836914,full
595,0.2981177866458893,0.30697914958000183,full,0.3054669201374054,full
596,0.3006540834903717,0.31585004925727844,full,0.3066362142562866,full
597,0.2987036108970642,0.3165804445743561,full,0.32119056582450867,full
598,0.3010801076889038,0.3110855221748352,full,0.3202017545700073,full
599,0.28722015023231506,0.2852696180343628,inv_only,0.29332560300827026,full
600,0.2705014646053314,0.27940404415130615,full,0.27526500821113586,full
601,0.2544006109237671,0.2729173004627228,full,0.26043418049812317,full
